;Unnamed: 0;komentar;label;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
358;359;naturalisasi semua pemain bola yg di dunia!!! ðŸ™Œ;positif;naturalisasi semua pemain bola yg di dunia;['naturalisasi', 'semua', 'pemain', 'bola', 'yg', 'di', 'dunia'];['naturalisasi', 'semua', 'pemain', 'bola', 'yg', 'di', 'dunia'];naturalisasi semua pemain bola yg di dunia;naturalisasi semua pemain bola yg di dunia;naturalisasi semua main bola di dunia
359;360;<username> <username> <username> <username> Lu nnton match mana idiottt, ga liat lawan turkmenistan? ga liat U23? Liat lg dek chemistry U23 lebih mateng bisa tiki taka main bola pendek gak kek senior yg full naturalisasi main msh longball KACAUU.. orang kek elu sampahÂ² fans timnas liat bola ga objektif memek;positif;    lu nnton match mana idiottt ga liat lawan turkmenistan ga liat u liat lg dek chemistry u lebih mateng bisa tiki taka main bola pendek gak kek senior yg full naturalisasi main msh longball kacauu orang kek elu sampah fans timnas liat bola ga objektif memek;['lu', 'nnton', 'match', 'mana', 'idiottt', 'ga', 'liat', 'lawan', 'turkmenistan', 'ga', 'liat', 'u', 'liat', 'lg', 'dek', 'chemistry', 'u', 'lebih', 'mateng', 'bisa', 'tiki', 'taka', 'main', 'bola', 'pendek', 'gak', 'kek', 'senior', 'yg', 'full', 'naturalisasi', 'main', 'msh', 'longball', 'kacauu', 'orang', 'kek', 'elu', 'sampah', 'fans', 'timnas', 'liat', 'bola', 'ga', 'objektif', 'memek'];['lu', 'nnton', 'match', 'mana', 'idiottt', 'ga', 'liat', 'lawan', 'turkmenistan', 'ga', 'liat', 'u', 'liat', 'lg', 'dek', 'chemistry', 'u', 'lebih', 'mateng', 'bisa', 'tiki', 'taka', 'main', 'bola', 'pendek', 'gak', 'kek', 'senior', 'yg', 'full', 'naturalisasi', 'main', 'msh', 'longball', 'kacauu', 'orang', 'kek', 'elu', 'sampah', 'fans', 'timnas', 'liat', 'bola', 'ga', 'objektif', 'memek'];lu nnton match mana idiottt ga liat lawan turkmenistan ga liat u liat lg dek chemistry u lebih mateng bisa tiki taka main bola pendek gak kek senior yg full naturalisasi main msh longball kacauu orang kek elu sampah fans timnas liat bola ga objektif memek;lu nnton match mana idiottt ga liat lawan turkmenistan ga liat u liat lg dek chemistry u lebih mateng bisa tiki taka main bola pendek gak kek senior yg full naturalisasi main msh longball kacauu orang kek elu sampah fans timnas liat bola ga objektif memek;lu nnton match mana idiottt ga liat lawan turkmenistan ga liat u liat lg dek chemistry u lebih mateng tik taka main bola pendek gak kek senior full naturalisasi main msh longball kacauu orang kek elu sampah fans timnas liat bola ga objektif memek
360;361;<username> Terbaik?. Di atas kertas sih harusnya iya terbaik. Tp sepak bola gk bs diprediksi dg kuantitatif. Justru ini spt tamparan keras utk kita sendiri. Kita sibuk banget harus naturalisasi pemain demi menyesuaikan level timnas kita, sdgkan ada halÂ² lain yg perlu utk dikembangkan juga.;positif; terbaik di atas kertas sih harusnya iya terbaik tp sepak bola gk bs diprediksi dg kuantitatif justru ini spt tamparan keras utk kita sendiri kita sibuk banget harus naturalisasi pemain demi menyesuaikan level timnas kita sdgkan ada hal lain yg perlu utk dikembangkan juga;['terbaik', 'di', 'atas', 'kertas', 'sih', 'harusnya', 'iya', 'terbaik', 'tp', 'sepak', 'bola', 'gk', 'bs', 'diprediksi', 'dg', 'kuantitatif', 'justru', 'ini', 'spt', 'tamparan', 'keras', 'utk', 'kita', 'sendiri', 'kita', 'sibuk', 'banget', 'harus', 'naturalisasi', 'pemain', 'demi', 'menyesuaikan', 'level', 'timnas', 'kita', 'sdgkan', 'ada', 'hal', 'lain', 'yg', 'perlu', 'utk', 'dikembangkan', 'juga'];['terbaik', 'di', 'atas', 'kertas', 'sih', 'harusnya', 'iya', 'terbaik', 'tp', 'sepak', 'bola', 'gk', 'bs', 'diprediksi', 'dg', 'kuantitatif', 'justru', 'ini', 'spt', 'tamparan', 'keras', 'utk', 'kita', 'sendiri', 'kita', 'sibuk', 'banget', 'harus', 'naturalisasi', 'pemain', 'demi', 'menyesuaikan', 'level', 'timnas', 'kita', 'sdgkan', 'ada', 'hal', 'lain', 'yg', 'perlu', 'utk', 'dikembangkan', 'juga'];terbaik di atas kertas sih harusnya iya terbaik tp sepak bola gk bs diprediksi dg kuantitatif justru ini spt tamparan keras utk kita sendiri kita sibuk banget harus naturalisasi pemain demi menyesuaikan level timnas kita sdgkan ada hal lain yg perlu utk dikembangkan juga;terbaik di atas kertas sih harusnya iya terbaik tp sepak bola gk bs diprediksi dg kuantitatif justru ini spt tamparan keras utk kita sendiri kita sibuk banget harus naturalisasi pemain demi menyesuaikan level timnas kita sdgkan ada hal lain yg perlu utk dikembangkan juga;baik atas kertas harus iya baik tp sepak bola gk bs prediksi dg kuantitatif justru spt tampar keras utk sendiri sibuk banget naturalisasi main sesuai level timnas sdgkan hal yg perlu utk kembang
361;362;"<username> <username> Makanya gw bilang gtu. Pemain indo yg abord aja kualitasnya masih gtu aja. Sok""an nolak pemain naturalisasi yg main di eropa. Setidaknya dr pemahaman bola diatas pemain indo yg passing kontrol masih ancur""an. So gk usah dah teriak"" lokal pride lagi kalo kualitas gtu"" aja...""";positif;  makanya gw bilang gtu pemain indo yg abord aja kualitasnya masih gtu aja sokan nolak pemain naturalisasi yg main di eropa setidaknya dr pemahaman bola diatas pemain indo yg passing kontrol masih ancuran so gk usah dah teriak lokal pride lagi kalo kualitas gtu aja;['makanya', 'gw', 'bilang', 'gtu', 'pemain', 'indo', 'yg', 'abord', 'aja', 'kualitasnya', 'masih', 'gtu', 'aja', 'sokan', 'nolak', 'pemain', 'naturalisasi', 'yg', 'main', 'di', 'eropa', 'setidaknya', 'dr', 'pemahaman', 'bola', 'diatas', 'pemain', 'indo', 'yg', 'passing', 'kontrol', 'masih', 'ancuran', 'so', 'gk', 'usah', 'dah', 'teriak', 'lokal', 'pride', 'lagi', 'kalo', 'kualitas', 'gtu', 'aja'];['makanya', 'gw', 'bilang', 'gtu', 'pemain', 'indo', 'yg', 'abord', 'aja', 'kualitasnya', 'masih', 'gtu', 'aja', 'sokan', 'nolak', 'pemain', 'naturalisasi', 'yg', 'main', 'di', 'eropa', 'setidaknya', 'dr', 'pemahaman', 'bola', 'diatas', 'pemain', 'indo', 'yg', 'passing', 'kontrol', 'masih', 'ancuran', 'so', 'gk', 'usah', 'dah', 'teriak', 'lokal', 'pride', 'lagi', 'kalo', 'kualitas', 'gtu', 'aja'];makanya gw bilang gtu pemain indo yg abord aja kualitasnya masih gtu aja sokan nolak pemain naturalisasi yg main di eropa setidaknya dr pemahaman bola diatas pemain indo yg passing kontrol masih ancuran so gk usah dah teriak lokal pride lagi kalo kualitas gtu aja;makanya gw bilang gtu pemain indo yg abord aja kualitasnya masih gtu aja sokan nolak pemain naturalisasi yg main di eropa setidaknya dr pemahaman bola diatas pemain indo yg passing kontrol masih ancuran so gk usah dah teriak lokal pride lagi kalo kualitas gtu aja;makanya gw bilang gtu main indo abord aja kualitas gtu aja sok nolak main naturalisasi main eropa dr paham bola atas main indo passing kontrol ancuran so gk usah dah teriak lokal pride kalo kualitas gtu aja
362;363;<username> <username> <username> Ya kan memang keturunan, substansinya apa kalo beliau tu keturunan? Daftar capres bisa, UU tidak melarang, sederhananya main bola aja bisa naturalisasi, mereka bisa membela Indonesia. Ahok aja bisa jadi bupati jadi gubernur. Mikir! Yg tidak boleh itu mengutak-Atik UU lewat MK;positif;   ya kan memang keturunan substansinya apa kalo beliau tu keturunan daftar capres bisa uu tidak melarang sederhananya main bola aja bisa naturalisasi mereka bisa membela indonesia ahok aja bisa jadi bupati jadi gubernur mikir yg tidak boleh itu mengutak atik uu lewat mk;['ya', 'kan', 'memang', 'keturunan', 'substansinya', 'apa', 'kalo', 'beliau', 'tu', 'keturunan', 'daftar', 'capres', 'bisa', 'uu', 'tidak', 'melarang', 'sederhananya', 'main', 'bola', 'aja', 'bisa', 'naturalisasi', 'mereka', 'bisa', 'membela', 'indonesia', 'ahok', 'aja', 'bisa', 'jadi', 'bupati', 'jadi', 'gubernur', 'mikir', 'yg', 'tidak', 'boleh', 'itu', 'mengutak', 'atik', 'uu', 'lewat', 'mk'];['ya', 'kan', 'memang', 'keturunan', 'substansinya', 'apa', 'kalo', 'beliau', 'tu', 'keturunan', 'daftar', 'capres', 'bisa', 'uu', 'tidak', 'melarang', 'sederhananya', 'main', 'bola', 'aja', 'bisa', 'naturalisasi', 'mereka', 'bisa', 'membela', 'indonesia', 'ahok', 'aja', 'bisa', 'jadi', 'bupati', 'jadi', 'gubernur', 'mikir', 'yg', 'tidak', 'boleh', 'itu', 'mengutak', 'atik', 'uu', 'lewat', 'mk'];ya kan memang keturunan substansinya apa kalo beliau tu keturunan daftar capres bisa uu tidak melarang sederhananya main bola aja bisa naturalisasi mereka bisa membela indonesia ahok aja bisa jadi bupati jadi gubernur mikir yg tidak boleh itu mengutak atik uu lewat mk;ya kan memang keturunan substansinya apa kalo beliau tu keturunan daftar capres bisa uu tidak melarang sederhananya main bola aja bisa naturalisasi mereka bisa membela indonesia ahok aja bisa jadi bupati jadi gubernur mikir yg tidak boleh itu mengutak atik uu lewat mk;kan memang turun substansi apa kalo beliau tu turun daftar capres uu larang sederhana main bola aja naturalisasi bela indonesia ahok aja bisa jadi bupati jadi gubernur mikir tidak itu kutak atik uu lewat mk
363;364;<username> <username> <username> Gk ada yang di akalin. Semua sesuai prosedur naturalisasi.  ternyata emang hate speech saja daritadi argumen mu. ðŸ¤­  Dah kelihatan dungu nya.  Ya emang naturalisasi tujuan nya sepak bola. Emang mau buat apa?? Nambah pasukan TNI? ðŸ¤£  Bahasa Indonesia gk wajib dalam naturalisasi;positif;   gk ada yang di akalin semua sesuai prosedur naturalisasi ternyata emang hate speech saja daritadi argumen mu dah kelihatan dungu nya ya emang naturalisasi tujuan nya sepak bola emang mau buat apa nambah pasukan tni bahasa indonesia gk wajib dalam naturalisasi;['gk', 'ada', 'yang', 'di', 'akalin', 'semua', 'sesuai', 'prosedur', 'naturalisasi', 'ternyata', 'emang', 'hate', 'speech', 'saja', 'daritadi', 'argumen', 'mu', 'dah', 'kelihatan', 'dungu', 'nya', 'ya', 'emang', 'naturalisasi', 'tujuan', 'nya', 'sepak', 'bola', 'emang', 'mau', 'buat', 'apa', 'nambah', 'pasukan', 'tni', 'bahasa', 'indonesia', 'gk', 'wajib', 'dalam', 'naturalisasi'];['gk', 'ada', 'yang', 'di', 'akalin', 'semua', 'sesuai', 'prosedur', 'naturalisasi', 'ternyata', 'emang', 'hate', 'speech', 'saja', 'daritadi', 'argumen', 'mu', 'dah', 'kelihatan', 'dungu', 'nya', 'ya', 'emang', 'naturalisasi', 'tujuan', 'nya', 'sepak', 'bola', 'emang', 'mau', 'buat', 'apa', 'nambah', 'pasukan', 'tni', 'bahasa', 'indonesia', 'gk', 'wajib', 'dalam', 'naturalisasi'];gk ada yang di akalin semua sesuai prosedur naturalisasi ternyata emang hate speech saja daritadi argumen mu dah kelihatan dungu nya ya emang naturalisasi tujuan nya sepak bola emang mau buat apa nambah pasukan tni bahasa indonesia gk wajib dalam naturalisasi;gk ada yang di akalin semua sesuai prosedur naturalisasi ternyata emang hate speech saja daritadi argumen mu dah kelihatan dungu nya ya emang naturalisasi tujuan nya sepak bola emang mau buat apa nambah pasukan tni bahasa indonesia gk wajib dalam naturalisasi;gk yang akalin semua sesuai prosedur naturalisasi nyata emang hate speech daritadi argumen mu dah lihat dungu ya emang naturalisasi tuju sepak bola emang mau buat apa nambah pasu tni bahasa indonesia gk wajib naturalisasi
364;365;"<username> <username> <username> Akan""  Paham dong?? Yakali gk pahamðŸ¤£ Cadangan?? Wkwkwwk pemain naturalisasi harus 100% main gitu? ðŸ¤£ walau cidera wajib dimainkan? Dungu. Cadangan dalam sepak bola itu wajar. Buset akal sehat nya hilang. Rotasi dalam tim itu penting blok ðŸ¤£""";positif;   akan paham dong yakali gk paham cadangan wkwkwwk pemain naturalisasi harus   main gitu walau cidera wajib dimainkan dungu cadangan dalam sepak bola itu wajar buset akal sehat nya hilang rotasi dalam tim itu penting blok;['akan', 'paham', 'dong', 'yakali', 'gk', 'paham', 'cadangan', 'wkwkwwk', 'pemain', 'naturalisasi', 'harus', 'main', 'gitu', 'walau', 'cidera', 'wajib', 'dimainkan', 'dungu', 'cadangan', 'dalam', 'sepak', 'bola', 'itu', 'wajar', 'buset', 'akal', 'sehat', 'nya', 'hilang', 'rotasi', 'dalam', 'tim', 'itu', 'penting', 'blok'];['akan', 'paham', 'dong', 'yakali', 'gk', 'paham', 'cadangan', 'wkwkwwk', 'pemain', 'naturalisasi', 'harus', 'main', 'gitu', 'walau', 'cidera', 'wajib', 'dimainkan', 'dungu', 'cadangan', 'dalam', 'sepak', 'bola', 'itu', 'wajar', 'buset', 'akal', 'sehat', 'nya', 'hilang', 'rotasi', 'dalam', 'tim', 'itu', 'penting', 'blok'];akan paham dong yakali gk paham cadangan wkwkwwk pemain naturalisasi harus main gitu walau cidera wajib dimainkan dungu cadangan dalam sepak bola itu wajar buset akal sehat nya hilang rotasi dalam tim itu penting blok;akan paham dong yakali gk paham cadangan wkwkwwk pemain naturalisasi harus main gitu walau cidera wajib dimainkan dungu cadangan dalam sepak bola itu wajar buset akal sehat nya hilang rotasi dalam tim itu penting blok;paham dong yakali gk paham cadang wkwkwwk main naturalisasi main gitu cidera wajib main dungu cadang sepak bola wajar buset akal sehat hilang rotasi tim penting blok
365;366;<username> <username> Ngeri Sekali, hari gini masih Bicara RAS!, Bukankah ketika sudah menjadi Warga Negara Indonesia Memiliki Hak yang sama, anda harus banyak belajar dari sepak Bola Indonesia, Yang Naturalisasi saja memiliki Hak yang sama apalagi yang lahir dan Besar di Negri ini.;positif;  ngeri sekali hari gini masih bicara ras bukankah ketika sudah menjadi warga negara indonesia memiliki hak yang sama anda harus banyak belajar dari sepak bola indonesia yang naturalisasi saja memiliki hak yang sama apalagi yang lahir dan besar di negri ini;['ngeri', 'sekali', 'hari', 'gini', 'masih', 'bicara', 'ras', 'bukankah', 'ketika', 'sudah', 'menjadi', 'warga', 'negara', 'indonesia', 'memiliki', 'hak', 'yang', 'sama', 'anda', 'harus', 'banyak', 'belajar', 'dari', 'sepak', 'bola', 'indonesia', 'yang', 'naturalisasi', 'saja', 'memiliki', 'hak', 'yang', 'sama', 'apalagi', 'yang', 'lahir', 'dan', 'besar', 'di', 'negri', 'ini'];['ngeri', 'sekali', 'hari', 'gini', 'masih', 'bicara', 'ras', 'bukankah', 'ketika', 'sudah', 'menjadi', 'warga', 'negara', 'indonesia', 'memiliki', 'hak', 'yang', 'sama', 'anda', 'harus', 'banyak', 'belajar', 'dari', 'sepak', 'bola', 'indonesia', 'yang', 'naturalisasi', 'saja', 'memiliki', 'hak', 'yang', 'sama', 'apalagi', 'yang', 'lahir', 'dan', 'besar', 'di', 'negri', 'ini'];ngeri sekali hari gini masih bicara ras bukankah ketika sudah menjadi warga negara indonesia memiliki hak yang sama anda harus banyak belajar dari sepak bola indonesia yang naturalisasi saja memiliki hak yang sama apalagi yang lahir dan besar di negri ini;ngeri sekali hari gini masih bicara ras bukankah ketika sudah menjadi warga negara indonesia memiliki hak yang sama anda harus banyak belajar dari sepak bola indonesia yang naturalisasi saja memiliki hak yang sama apalagi yang lahir dan besar di negri ini;ngeri sekali hari gin bicara ras bukankah sudah jadi warga negara indonesia milik hak sama harus banyak ajar sepak bola indonesia naturalisasi milik hak sama yang lahir besar negri
366;367;<username> <username> <username> <username> Udah ada aturan nya soal naturalisasi. Dan selama ini naturalisasi pemain bola di sahkan oleh dpr dan gk ada masalah.   Pemerintah gk ribet. Kok elu ribet?? ðŸ¤­ wkwkwkwkw dungu;positif;    udah ada aturan nya soal naturalisasi dan selama ini naturalisasi pemain bola di sahkan oleh dpr dan gk ada masalah pemerintah gk ribet kok elu ribet wkwkwkwkw dungu;['udah', 'ada', 'aturan', 'nya', 'soal', 'naturalisasi', 'dan', 'selama', 'ini', 'naturalisasi', 'pemain', 'bola', 'di', 'sahkan', 'oleh', 'dpr', 'dan', 'gk', 'ada', 'masalah', 'pemerintah', 'gk', 'ribet', 'kok', 'elu', 'ribet', 'wkwkwkwkw', 'dungu'];['udah', 'ada', 'aturan', 'nya', 'soal', 'naturalisasi', 'dan', 'selama', 'ini', 'naturalisasi', 'pemain', 'bola', 'di', 'sahkan', 'oleh', 'dpr', 'dan', 'gk', 'ada', 'masalah', 'pemerintah', 'gk', 'ribet', 'kok', 'elu', 'ribet', 'wkwkwkwkw', 'dungu'];udah ada aturan nya soal naturalisasi dan selama ini naturalisasi pemain bola di sahkan oleh dpr dan gk ada masalah pemerintah gk ribet kok elu ribet wkwkwkwkw dungu;udah ada aturan nya soal naturalisasi dan selama ini naturalisasi pemain bola di sahkan oleh dpr dan gk ada masalah pemerintah gk ribet kok elu ribet wkwkwkwkw dungu;udah atur soal naturalisasi lama naturalisasi main bola sahkan dpr gk masalah perintah gk ribet kok elu ribet wkwkwkwkw dungu
367;368;<username> <username> <username> <username> inget kata gw bahwa naturalisasi lebih besar dr urusan main bola. tp ya kalo taunya cm urusan bola ya wajar. ðŸ¤£;positif;    inget kata gw bahwa naturalisasi lebih besar dr urusan main bola tp ya kalo taunya cm urusan bola ya wajar;['inget', 'kata', 'gw', 'bahwa', 'naturalisasi', 'lebih', 'besar', 'dr', 'urusan', 'main', 'bola', 'tp', 'ya', 'kalo', 'taunya', 'cm', 'urusan', 'bola', 'ya', 'wajar'];['inget', 'kata', 'gw', 'bahwa', 'naturalisasi', 'lebih', 'besar', 'dr', 'urusan', 'main', 'bola', 'tp', 'ya', 'kalo', 'taunya', 'cm', 'urusan', 'bola', 'ya', 'wajar'];inget kata gw bahwa naturalisasi lebih besar dr urusan main bola tp ya kalo taunya cm urusan bola ya wajar;inget kata gw bahwa naturalisasi lebih besar dr urusan main bola tp ya kalo taunya cm urusan bola ya wajar;inget kata gw naturalisasi lebih besar dr urus main bola tp kalo tau cm urus bola wajar
368;369;Padahal situasinya skrg lebih banyak yg dukung naturalisasi  &amp  progress STY di timnas. Ngebentur2in hal ini justru malah nambah musuh &amp  org antipati sm opininya. Harusnya netizen2 ini dirangkul, biar makin banyak yg cerewet tagih perbaikan sistem pembinaan ke federasi.;positif;padahal situasinya skrg lebih banyak yg dukung naturalisasi amp progress sty di timnas ngebenturin hal ini justru malah nambah musuh amp org antipati sm opininya harusnya netizen ini dirangkul biar makin banyak yg cerewet tagih perbaikan sistem pembinaan ke federasi;['padahal', 'situasinya', 'skrg', 'lebih', 'banyak', 'yg', 'dukung', 'naturalisasi', 'amp', 'progress', 'sty', 'di', 'timnas', 'ngebenturin', 'hal', 'ini', 'justru', 'malah', 'nambah', 'musuh', 'amp', 'org', 'antipati', 'sm', 'opininya', 'harusnya', 'netizen', 'ini', 'dirangkul', 'biar', 'makin', 'banyak', 'yg', 'cerewet', 'tagih', 'perbaikan', 'sistem', 'pembinaan', 'ke', 'federasi'];['padahal', 'situasinya', 'skrg', 'lebih', 'banyak', 'yg', 'dukung', 'naturalisasi', 'amp', 'progress', 'sty', 'di', 'timnas', 'ngebenturin', 'hal', 'ini', 'justru', 'malah', 'nambah', 'musuh', 'amp', 'org', 'antipati', 'sm', 'opininya', 'harusnya', 'netizen', 'ini', 'dirangkul', 'biar', 'makin', 'banyak', 'yg', 'cerewet', 'tagih', 'perbaikan', 'sistem', 'pembinaan', 'ke', 'federasi'];padahal situasinya skrg lebih banyak yg dukung naturalisasi amp progress sty di timnas ngebenturin hal ini justru malah nambah musuh amp org antipati sm opininya harusnya netizen ini dirangkul biar makin banyak yg cerewet tagih perbaikan sistem pembinaan ke federasi;padahal situasinya skrg lebih banyak yg dukung naturalisasi amp progress sty di timnas ngebenturin hal ini justru malah nambah musuh amp org antipati sm opininya harusnya netizen ini dirangkul biar makin banyak yg cerewet tagih perbaikan sistem pembinaan ke federasi;padahal situasi skrg lebih banyak dukung naturalisasi amp progress sty timnas ngebenturin justru malah nambah musuh amp org antipati sm opini harus netizen ini rangkul biar makin banyak cerewet tagih baik sistem bina federasi
369;370;<username> Setuju sejauh ini masih banyak pembenturan pembinaan dengan isu naturalisasi.   Apalagi yg bikin narasi polarisasi dengan melabeli lokal dan naturalisasi di timnas.   Ini narasi buat perpecahan kubu antar suporter Indonesia.;positif; setuju sejauh ini masih banyak pembenturan pembinaan dengan isu naturalisasi apalagi yg bikin narasi polarisasi dengan melabeli lokal dan naturalisasi di timnas ini narasi buat perpecahan kubu antar suporter indonesia;['setuju', 'sejauh', 'ini', 'masih', 'banyak', 'pembenturan', 'pembinaan', 'dengan', 'isu', 'naturalisasi', 'apalagi', 'yg', 'bikin', 'narasi', 'polarisasi', 'dengan', 'melabeli', 'lokal', 'dan', 'naturalisasi', 'di', 'timnas', 'ini', 'narasi', 'buat', 'perpecahan', 'kubu', 'antar', 'suporter', 'indonesia'];['setuju', 'sejauh', 'ini', 'masih', 'banyak', 'pembenturan', 'pembinaan', 'dengan', 'isu', 'naturalisasi', 'apalagi', 'yg', 'bikin', 'narasi', 'polarisasi', 'dengan', 'melabeli', 'lokal', 'dan', 'naturalisasi', 'di', 'timnas', 'ini', 'narasi', 'buat', 'perpecahan', 'kubu', 'antar', 'suporter', 'indonesia'];setuju sejauh ini masih banyak pembenturan pembinaan dengan isu naturalisasi apalagi yg bikin narasi polarisasi dengan melabeli lokal dan naturalisasi di timnas ini narasi buat perpecahan kubu antar suporter indonesia;setuju sejauh ini masih banyak pembenturan pembinaan dengan isu naturalisasi apalagi yg bikin narasi polarisasi dengan melabeli lokal dan naturalisasi di timnas ini narasi buat perpecahan kubu antar suporter indonesia;tuju jauh masih banyak bentur bina isu naturalisasi yg bikin narasi polarisasi label lokal naturalisasi timnas narasi buat pecah kubu antar suporter indonesia
370;371;Yuk jurnalis, pengamat, influencer, netizen, yg ngakunya peduli pembinaan usia muda, sering2 ramein atau bikin postingan2 semacam ini yuk. Kita fokus support perbaikan grass root &amp  youth development. Drpd trus bentur2in isu ini sm naturalisasi, udh gak relevan lg.;positif;yuk jurnalis pengamat influencer netizen yg ngakunya peduli pembinaan usia muda sering ramein atau bikin postingan semacam ini yuk kita fokus support perbaikan grass root amp youth development drpd trus benturin isu ini sm naturalisasi udh gak relevan lg;['yuk', 'jurnalis', 'pengamat', 'influencer', 'netizen', 'yg', 'ngakunya', 'peduli', 'pembinaan', 'usia', 'muda', 'sering', 'ramein', 'atau', 'bikin', 'postingan', 'semacam', 'ini', 'yuk', 'kita', 'fokus', 'support', 'perbaikan', 'grass', 'root', 'amp', 'youth', 'development', 'drpd', 'trus', 'benturin', 'isu', 'ini', 'sm', 'naturalisasi', 'udh', 'gak', 'relevan', 'lg'];['yuk', 'jurnalis', 'pengamat', 'influencer', 'netizen', 'yg', 'ngakunya', 'peduli', 'pembinaan', 'usia', 'muda', 'sering', 'ramein', 'atau', 'bikin', 'postingan', 'semacam', 'ini', 'yuk', 'kita', 'fokus', 'support', 'perbaikan', 'grass', 'root', 'amp', 'youth', 'development', 'drpd', 'trus', 'benturin', 'isu', 'ini', 'sm', 'naturalisasi', 'udh', 'gak', 'relevan', 'lg'];yuk jurnalis pengamat influencer netizen yg ngakunya peduli pembinaan usia muda sering ramein atau bikin postingan semacam ini yuk kita fokus support perbaikan grass root amp youth development drpd trus benturin isu ini sm naturalisasi udh gak relevan lg;yuk jurnalis pengamat influencer netizen yg ngakunya peduli pembinaan usia muda sering ramein atau bikin postingan semacam ini yuk kita fokus support perbaikan grass root amp youth development drpd trus benturin isu ini sm naturalisasi udh gak relevan lg;yuk jurnalis amat influencer netizen ngakunya peduli bina usia muda sering ramein bikin postingan macam yuk fokus support baik grass root amp youth development drpd trus benturin isu sm naturalisasi udh gak relevan lg
371;372;<username> <username> <username> <username> butuh itu apa maksudnya. kalo ukurannya di atas pemain lokal ya rata rata naturalisasi demikian wong naturalisasi pd berkarir di eropa bahkan bbrp di divisi teratas.  tp ini kan bola emang kalah ya tinggal kalah kan gak bakal pd mati lu kalah bola doang.;positif;    butuh itu apa maksudnya kalo ukurannya di atas pemain lokal ya rata rata naturalisasi demikian wong naturalisasi pd berkarir di eropa bahkan bbrp di divisi teratas tp ini kan bola emang kalah ya tinggal kalah kan gak bakal pd mati lu kalah bola doang;['butuh', 'itu', 'apa', 'maksudnya', 'kalo', 'ukurannya', 'di', 'atas', 'pemain', 'lokal', 'ya', 'rata', 'rata', 'naturalisasi', 'demikian', 'wong', 'naturalisasi', 'pd', 'berkarir', 'di', 'eropa', 'bahkan', 'bbrp', 'di', 'divisi', 'teratas', 'tp', 'ini', 'kan', 'bola', 'emang', 'kalah', 'ya', 'tinggal', 'kalah', 'kan', 'gak', 'bakal', 'pd', 'mati', 'lu', 'kalah', 'bola', 'doang'];['butuh', 'itu', 'apa', 'maksudnya', 'kalo', 'ukurannya', 'di', 'atas', 'pemain', 'lokal', 'ya', 'rata', 'rata', 'naturalisasi', 'demikian', 'wong', 'naturalisasi', 'pd', 'berkarir', 'di', 'eropa', 'bahkan', 'bbrp', 'di', 'divisi', 'teratas', 'tp', 'ini', 'kan', 'bola', 'emang', 'kalah', 'ya', 'tinggal', 'kalah', 'kan', 'gak', 'bakal', 'pd', 'mati', 'lu', 'kalah', 'bola', 'doang'];butuh itu apa maksudnya kalo ukurannya di atas pemain lokal ya rata rata naturalisasi demikian wong naturalisasi pd berkarir di eropa bahkan bbrp di divisi teratas tp ini kan bola emang kalah ya tinggal kalah kan gak bakal pd mati lu kalah bola doang;butuh itu apa maksudnya kalo ukurannya di atas pemain lokal ya rata rata naturalisasi demikian wong naturalisasi pd berkarir di eropa bahkan bbrp di divisi teratas tp ini kan bola emang kalah ya tinggal kalah kan gak bakal pd mati lu kalah bola doang;butuh apa maksud kalo ukur atas main lokal rata rata naturalisasi wong naturalisasi pd berkarir eropa bahkan bbrp divisi atas tp kan bola emang kalah tinggal kalah kan gak bakal pd mati lu kalah bola doang
